timestep,image_idx,sample_idx,reward,ir_person,sex_score,sex_score_binary,aesthetics_score
3.0,0,0.0,0.2495627757336406,0.11117766821696606,0.9052126625278634,0.994331037947705,0.8261588034227686
3.0,0,1.0,0.5459906257143053,0.3964974334560748,0.9127574339177473,0.5485101797555852,0.9428803563669061
3.0,0,2.0,0.3948707523866817,0.8173254668356098,0.4336246151452927,0.0041002662616024255,0.5722795642446806
3.0,0,3.0,0.9154199928933894,0.0433797179463391,0.9308529494601256,0.25706279043438074,0.5105715856747367
3.0,1,0.0,0.5515433444804968,0.5828218512067311,0.20656014077876428,0.6663445181457774,0.08302234712383505
3.0,1,1.0,0.31685319110287924,0.2738051777535855,0.2726097403435078,0.9979600208614677,0.6896511527613264
3.0,1,2.0,0.7689047792284383,0.5899975664307491,0.9699144046747556,0.364736657901059,0.7935266931872024
3.0,1,3.0,0.32126314198159456,0.7252357477018422,0.593174292835813,0.5634748132324764,0.04615469881651124
3.0,2,0.0,0.5915424725472676,0.500550327208304,0.4219143163214625,0.28307556266639866,0.04291391119476207
3.0,2,1.0,0.16584692914968424,0.8444445829997268,0.3270918200470293,0.7457708377127662,0.14742817239807826
3.0,2,2.0,0.22492078023079154,0.31438117085750594,0.7299347245475315,0.5704945034806469,0.46821075336245044
3.0,2,3.0,0.35722162049586115,0.6749988880713355,0.9123106362381002,0.4784332786183506,0.42000807144717645
4.0,0,0.0,0.23746751094965157,0.7468448289514762,0.07084337268957974,0.31849150052320285,0.014770025790627028
4.0,0,1.0,0.23124127468045919,0.3629360125318952,0.43154933121630956,0.2514546407998225,0.8036196555005085
4.0,0,2.0,0.09599257759526636,0.5635849967979705,0.470048425693647,0.11758012240689097,0.6336609876580759
4.0,0,3.0,0.6904480473582189,0.6682462779777638,0.6744742523583735,0.10165011071937358,0.5648430206589374
4.0,1,0.0,0.25760935477324354,0.4484861890183929,0.47956987761881475,0.16504989680295934,0.2689903743541262
4.0,1,1.0,0.9102374885965494,0.7523708865475146,0.4500410661196812,0.46903713681340287,0.8446849694759969
4.0,1,2.0,0.3407792851892246,0.40439859610081474,0.6271611980814055,0.5977510042772936,0.7187232496135056
4.0,1,3.0,0.18907278032955488,0.0191039145204418,0.14092628880112879,0.5501002919531996,0.4881791055901331
4.0,2,0.0,0.660087456847024,0.13980103314957182,0.8556100553007328,0.24051818057100283,0.5833171941712469
4.0,2,1.0,0.962118441058446,0.5724444897899085,0.2176110442596042,0.7077543479751187,0.10568374839825734
4.0,2,2.0,0.8106076077116146,0.33496174772220977,0.8535851094020558,0.31637112693237557,0.5719874879856284
4.0,2,3.0,0.3915326500569777,0.9952523016648175,0.2714973445619959,0.6727463639677151,0.5728431978324123
